code,name_fr,etb_code,institution_fr,min1,min1_status,min2,min2_status,min3,min3_status,page
A16PSL01,TECHNIQUE (P.E.S) OPTION : GENIE ELECTRIQUE -- pour bacheliers ALGER,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,NC,,NC,,not_applicable,142
A16PSL01,TECHNIQUE (P.E.S) OPTION : GENIE ELECTRIQUE -- pour bacheliers JIJEL,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,none_assigned,15.5,value,,not_applicable,142
A16PSL01,TECHNIQUE (P.E.S) OPTION : GENIE ELECTRIQUE -- pour bacheliers SETIF,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),15.11,value,,none_assigned,,not_applicable,142
A16PSL01,TECHNIQUE (P.E.S) OPTION : GENIE ELECTRIQUE -- pour bacheliers SKIKDA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),16.86,value,,none_assigned,,not_applicable,142
A16PSL01,TECHNIQUE (P.E.S) OPTION : GENIE ELECTRIQUE -- pour bacheliers ANNABA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),15.44,value,,none_assigned,,not_applicable,142
A16PSL01,TECHNIQUE (P.E.S) OPTION : GENIE ELECTRIQUE -- pour bacheliers GUELMA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),16.4,value,16.69,value,,not_applicable,142
A16PSL01,TECHNIQUE (P.E.S) OPTION : GENIE ELECTRIQUE -- pour bacheliers CONSTANTINE,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),15.56,value,,none_assigned,,not_applicable,142
A16PSL01,TECHNIQUE (P.E.S) OPTION : GENIE ELECTRIQUE -- pour bacheliers MSILA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),15.73,value,,none_assigned,,not_applicable,143
A16PSL01,TECHNIQUE (P.E.S) OPTION : GENIE ELECTRIQUE -- pour bacheliers OUARGLA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,none_assigned,14.59,value,,not_applicable,143
A16PSL01,TECHNIQUE (P.E.S) OPTION : GENIE ELECTRIQUE -- pour bacheliers ILLIZI,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,none_assigned,,none_assigned,,not_applicable,143
A16PSL01,TECHNIQUE (P.E.S) OPTION : GENIE ELECTRIQUE -- pour bacheliers B.B.ARRERIDJ,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),16.35,value,,none_assigned,,not_applicable,143
A16PSL01,TECHNIQUE (P.E.S) OPTION : GENIE ELECTRIQUE -- pour bacheliers BOUMERDES,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,none_assigned,,none_assigned,,not_applicable,143
A16PSL01,TECHNIQUE (P.E.S) OPTION : GENIE ELECTRIQUE -- pour bacheliers ELTARF,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,none_assigned,,none_assigned,,not_applicable,143
A16PSL01,TECHNIQUE (P.E.S) OPTION : GENIE ELECTRIQUE -- pour bacheliers EL OUED,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),14.65,value,15.3,value,,not_applicable,143
A16PSL01,TECHNIQUE (P.E.S) OPTION : GENIE ELECTRIQUE -- pour bacheliers KHENCHLA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,none_assigned,,none_assigned,,not_applicable,143
A16PSL01,TECHNIQUE (P.E.S) OPTION : GENIE ELECTRIQUE -- pour bacheliers SOUK-AHRAS,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),15.91,value,,none_assigned,,not_applicable,143
A16PSL01,TECHNIQUE (P.E.S) OPTION : GENIE ELECTRIQUE -- pour bacheliers TIPAZA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,none_assigned,,none_assigned,,not_applicable,143
A16PSL01,TECHNIQUE (P.E.S) OPTION : GENIE ELECTRIQUE -- pour bacheliers MILA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,none_assigned,,none_assigned,,not_applicable,144
A16PSL01,TECHNIQUE (P.E.S) OPTION : GENIE ELECTRIQUE -- pour bacheliers GHARDAIA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,NC,,NC,,not_applicable,144
A16PSL01,TECHNIQUE (P.E.S) OPTION : GENIE ELECTRIQUE -- pour bacheliers TIMIMOUN,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),14.05,value,15.39,value,,not_applicable,144
A16PSL01,TECHNIQUE (P.E.S) OPTION : GENIE ELECTRIQUE -- pour bacheliers BORDJ BADJI MOKHTAR,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,NC,,NC,,not_applicable,144
A16PSL01,TECHNIQUE (P.E.S) OPTION : GENIE ELECTRIQUE -- pour bacheliers OULED DJELLAL,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),14.83,value,,none_assigned,,not_applicable,144
A16PSL01,TECHNIQUE (P.E.S) OPTION : GENIE ELECTRIQUE -- pour bacheliers IN GUEZZAM,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,none_assigned,,none_assigned,,not_applicable,144
A16PSL01,TECHNIQUE (P.E.S) OPTION : GENIE ELECTRIQUE -- pour bacheliers TOUGGOURT,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,none_assigned,14.22,value,,not_applicable,144
A16PSL01,TECHNIQUE (P.E.S) OPTION : GENIE ELECTRIQUE -- pour bacheliers DJANET,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,NC,,NC,,not_applicable,144
A16PSL01,TECHNIQUE (P.E.S) OPTION : GENIE ELECTRIQUE -- pour bacheliers EL MGHAIER,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,none_assigned,15.55,value,,not_applicable,144
A16PSL01,TECHNIQUE (P.E.S) OPTION : GENIE ELECTRIQUE -- pour bacheliers EL MENIAA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,none_assigned,,none_assigned,,not_applicable,144
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers LAGHOUAT,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,NC,,NC,,not_applicable,145
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers OUM-EL-BOUAGHI,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),15.61,value,,none_assigned,,not_applicable,145
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers BATNA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),14.99,value,16.25,value,,not_applicable,145
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers BEJAIA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,NC,,NC,,not_applicable,145
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers BISKRA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),16.06,value,16.96,value,,not_applicable,145
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers BLIDA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,NC,,NC,,not_applicable,145
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers BOUIRA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),14.99,value,,none_assigned,,not_applicable,145
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers TAMANRASSET,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,NC,,NC,,not_applicable,145
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers TEBESSA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),15.48,value,,none_assigned,,not_applicable,145
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers TIZI-OUZOU,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,NC,,NC,,not_applicable,145
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers ALGER,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,NC,,NC,,not_applicable,146
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers JIJEL,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),15.05,value,,none_assigned,,not_applicable,146
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers SETIF,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),16.13,value,,none_assigned,,not_applicable,146
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers SKIKDA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),16.57,value,,none_assigned,,not_applicable,146
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers ANNABA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),15.3,value,,none_assigned,,not_applicable,146
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers GUELMA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),15.36,value,,none_assigned,,not_applicable,146
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers CONSTANTINE,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),14.56,value,15.3,value,,not_applicable,146
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers MSILA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),14.53,value,15.23,value,,not_applicable,146
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers OUARGLA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,none_assigned,,none_assigned,,not_applicable,146
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers ILLIZI,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),14.45,value,,none_assigned,,not_applicable,146
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers B.B.ARRERIDJ,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),16.39,value,,none_assigned,,not_applicable,147
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers BOUMERDES,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,NC,,NC,,not_applicable,147
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers ELTARF,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),17.26,value,,none_assigned,,not_applicable,147
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers EL OUED,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,none_assigned,14.73,value,,not_applicable,147
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers KHENCHLA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),16.27,value,,none_assigned,,not_applicable,147
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers SOUK-AHRAS,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),15.07,value,,none_assigned,,not_applicable,147
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers TIPAZA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,none_assigned,,none_assigned,,not_applicable,147
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers MILA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),15.24,value,,none_assigned,,not_applicable,147
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers GHARDAIA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,NC,,NC,,not_applicable,147
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers TIMIMOUN,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),15.4,value,,none_assigned,,not_applicable,147
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers BORDJ BADJI MOKHTAR,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,NC,,NC,,not_applicable,148
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers OULED DJELLAL,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,none_assigned,14.09,value,,not_applicable,148
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers IN GUEZZAM,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,none_assigned,,none_assigned,,not_applicable,148
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers TOUGGOURT,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,none_assigned,,none_assigned,,not_applicable,148
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers DJANET,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,none_assigned,,none_assigned,,not_applicable,148
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers EL MGHAIER,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,none_assigned,,none_assigned,,not_applicable,148
A19PSL01,TECHNIQUE (P.E.S) OPTION : GENIE MECANIQUE -- pour bacheliers EL MENIAA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,NC,,NC,,not_applicable,148
B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers SKIKDA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),15.41,value,16.28,value,,not_applicable,148
B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers ANNABA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),14.27,value,14.78,value,,not_applicable,148
B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers ELTARF,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),14.46,value,15.23,value,,not_applicable,148
B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers SKIKDA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),16.07,value,16.93,value,,not_applicable,149
B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers GUELMA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),16.28,value,17.24,value,,not_applicable,149
B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers ELTARF,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),15.91,value,17.04,value,,not_applicable,149
C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers SKIKDA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),15.34,value,16.1,value,,not_applicable,149
C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers GUELMA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,none_assigned,,none_assigned,,not_applicable,149
C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers EL OUED,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),14.33,value,15.28,value,,not_applicable,149
C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers EL MGHAIER,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),,NC,,NC,,not_applicable,149
C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers SKIKDA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),15.44,value,16.23,value,,not_applicable,149
C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers TEBESSA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),15.84,value,16.79,value,,not_applicable,149
C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers SKIKDA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),16.15,value,,none_assigned,,not_applicable,149
C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers ANNABA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),15.46,value,16.26,value,,not_applicable,150
D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers SKIKDA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),15.94,value,,not_applicable,,not_applicable,150
D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers GUELMA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),15.95,value,,not_applicable,,not_applicable,150
D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers TEBESSA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),16.02,value,,not_applicable,,not_applicable,150
D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers SKIKDA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),16.55,value,,not_applicable,,not_applicable,150
D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers GUELMA,E30,ECOLE NORMALE SUPERIEURE D ENSEIGNEMENT TECHNIQUE DE SKIKDA (E.N.S.E.T),16.87,value,,not_applicable,,not_applicable,150
B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers ADRAR,B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),,NC,,NC,,not_applicable,150
B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers SIDIBEL-ABBES,B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),14.17,value,14.87,value,,not_applicable,150
B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers ADRAR,B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),14.65,value,15.15,value,,not_applicable,150
B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers SIDIBEL- ABBES,B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),14.84,value,15.54,value,,not_applicable,150
B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers TISSEMSILT,B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),16.18,value,,none_assigned,,not_applicable,150
B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers RELIZANE,B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),15.64,value,16.47,value,,not_applicable,150
C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers SIDIBEL-ABBES,B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),14.2,value,14.9,value,,not_applicable,151
D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers BECHAR,B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),,NC,,not_applicable,,not_applicable,151
D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers TLEMCEN,B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),15.14,value,,not_applicable,,not_applicable,151
D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers SAIDA,B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),14.33,value,,not_applicable,,not_applicable,151
D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers SIDIBEL- ABBES,B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),15.28,value,,not_applicable,,not_applicable,151
D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers MASCARA,B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),15.64,value,,not_applicable,,not_applicable,151
D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers NAAMA,B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),,NC,,not_applicable,,not_applicable,151
D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers SIDIBEL- ABBES,B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),15.36,value,,not_applicable,,not_applicable,151
D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers MASCARA,B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),16.13,value,,not_applicable,,not_applicable,151
H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers SAIDA,B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),,NC,,NC,,not_applicable,151
H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers SIDIBEL- ABBES,B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),,NC,,NC,,not_applicable,151
H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers NAAMA,B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),,NC,,NC,,not_applicable,151
H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers SAIDA,B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),13.25,value,13.4,value,,not_applicable,151
H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers SIDIBEL-ABBES,B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),13.29,value,13.27,value,,not_applicable,151
H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers NAAMA,B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),13.07,value,13.15,value,,not_applicable,152
H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers AIN-TEMOUCHENT,B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),13.06,value,13.41,value,,not_applicable,152
H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers TLEMCEN,B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),,NC,,NC,,not_applicable,152
H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers SAIDA,B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),,NC,,NC,,not_applicable,152
H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers SIDIBEL- ABBES,B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),,NC,,NC,,not_applicable,152
